Time[s],u[ft/s],v[ft/s],w[ft/s],p[rad/s],q[rad/s],r[rad/s],x[ft],y[ft],z[ft],e0[rad],ex[rad],ey[rad],ez[rad]
  1.731000000000e+01, -5.990313890943e-15,  0.000000000000e+00,  1.202115074056e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.640543071845e-14,  0.000000000000e+00, -2.178812402212e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.731500000000e+01, -5.982255718301e-15,  0.000000000000e+00,  1.202105375405e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.643537711537e-14,  0.000000000000e+00, -2.172801851088e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.732000000000e+01, -5.986175870231e-15,  0.000000000000e+00,  1.202095674869e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.646531316727e-14,  0.000000000000e+00, -2.166791348461e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.732500000000e+01, -5.990096026949e-15,  0.000000000000e+00,  1.202085972453e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.649526881995e-14,  0.000000000000e+00, -2.160780894342e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.733000000000e+01, -5.982037824874e-15,  0.000000000000e+00,  1.202076268162e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.652521412754e-14,  0.000000000000e+00, -2.154770488740e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.733500000000e+01, -5.985957991128e-15,  0.000000000000e+00,  1.202066562003e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.655514909005e-14,  0.000000000000e+00, -2.148760131664e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.734000000000e+01, -5.989878162130e-15,  0.000000000000e+00,  1.202056853981e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.658510365343e-14,  0.000000000000e+00, -2.142749823123e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.734500000000e+01, -5.981819930866e-15,  0.000000000000e+00,  1.202047144100e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.661504787168e-14,  0.000000000000e+00, -2.136739563127e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.735000000000e+01, -5.985740111325e-15,  0.000000000000e+00,  1.202037432368e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.664498174481e-14,  0.000000000000e+00, -2.130729351685e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.735500000000e+01, -5.989660296493e-15,  0.000000000000e+00,  1.202027718788e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.667493521888e-14,  0.000000000000e+00, -2.124719188807e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.736000000000e+01, -5.981602036284e-15,  0.000000000000e+00,  1.202018003366e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.670487834778e-14,  0.000000000000e+00, -2.118709074500e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.736500000000e+01, -5.991511466564e-15,  0.000000000000e+00,  1.202008286109e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.673481113153e-14,  0.000000000000e+00, -2.112699008776e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.737000000000e+01, -5.983453187192e-15,  0.000000000000e+00,  1.201998567020e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.676476351627e-14,  0.000000000000e+00, -2.106688991642e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.737500000000e+01, -5.987373391064e-15,  0.000000000000e+00,  1.201988846106e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.679470555583e-14,  0.000000000000e+00, -2.100679023109e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.738000000000e+01, -5.979315092636e-15,  0.000000000000e+00,  1.201979123372e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.682463725018e-14,  0.000000000000e+00, -2.094669103184e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.738500000000e+01, -5.989224569832e-15,  0.000000000000e+00,  1.201969398822e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.685455859933e-14,  0.000000000000e+00, -2.088659231878e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.739000000000e+01, -5.981166252454e-15,  0.000000000000e+00,  1.201959672464e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.688449954956e-14,  0.000000000000e+00, -2.082649409199e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.739500000000e+01, -5.991075752913e-15,  0.000000000000e+00,  1.201949944301e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.691443015457e-14,  0.000000000000e+00, -2.076639635157e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.740000000000e+01, -5.983017416691e-15,  0.000000000000e+00,  1.201940214339e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.694438036070e-14,  0.000000000000e+00, -2.070629909759e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.740500000000e+01, -5.986937648230e-15,  0.000000000000e+00,  1.201930482584e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.697432022159e-14,  0.000000000000e+00, -2.064620233016e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.741000000000e+01, -5.978879293268e-15,  0.000000000000e+00,  1.201920749040e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.700424973719e-14,  0.000000000000e+00, -2.058610604936e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.741500000000e+01, -5.988788839863e-15,  0.000000000000e+00,  1.201911013714e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.703416890751e-14,  0.000000000000e+00, -2.052601025529e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.742000000000e+01, -5.980730466267e-15,  0.000000000000e+00,  1.201901276609e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.706410767906e-14,  0.000000000000e+00, -2.046591494802e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.742500000000e+01, -5.990640035737e-15,  0.000000000000e+00,  1.201891537732e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.709403610531e-14,  0.000000000000e+00, -2.040582012766e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.743000000000e+01, -5.982581643611e-15,  0.000000000000e+00,  1.201881797087e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.712398413282e-14,  0.000000000000e+00, -2.034572579428e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.743500000000e+01, -5.986501902356e-15,  0.000000000000e+00,  1.201872054680e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.715392181501e-14,  0.000000000000e+00, -2.028563194798e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.744000000000e+01, -5.978443491802e-15,  0.000000000000e+00,  1.201862310516e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.718384915184e-14,  0.000000000000e+00, -2.022553858884e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.744500000000e+01, -5.988353106640e-15,  0.000000000000e+00,  1.201852564600e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.721376614333e-14,  0.000000000000e+00, -2.016544571695e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.745000000000e+01, -5.980294677762e-15,  0.000000000000e+00,  1.201842816938e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.724370273617e-14,  0.000000000000e+00, -2.010535333241e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.745500000000e+01, -5.990204315094e-15,  0.000000000000e+00,  1.201833067533e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.727362898365e-14,  0.000000000000e+00, -2.004526143529e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.746000000000e+01, -5.982145867995e-15,  0.000000000000e+00,  1.201823316393e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.730357483252e-14,  0.000000000000e+00, -1.998517002568e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.746500000000e+01, -5.986066153494e-15,  0.000000000000e+00,  1.201813563521e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.733351033601e-14,  0.000000000000e+00, -1.992507910368e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.747000000000e+01, -5.978007688274e-15,  0.000000000000e+00,  1.201803808923e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.736343549406e-14,  0.000000000000e+00, -1.986498866936e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.747500000000e+01, -5.987917370218e-15,  0.000000000000e+00,  1.201794052603e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.739335030670e-14,  0.000000000000e+00, -1.980489872281e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.748000000000e+01, -5.979858886979e-15,  0.000000000000e+00,  1.201784294568e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.742328472083e-14,  0.000000000000e+00, -1.974480926413e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.748500000000e+01, -5.989768591042e-15,  0.000000000000e+00,  1.201774534822e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.745320878952e-14,  0.000000000000e+00, -1.968472029339e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.749000000000e+01, -5.981710089886e-15,  0.000000000000e+00,  1.201764773369e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.748315245973e-14,  0.000000000000e+00, -1.962463181067e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.749500000000e+01, -5.985630401692e-15,  0.000000000000e+00,  1.201755010216e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.751308578449e-14,  0.000000000000e+00, -1.956454381608e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.750000000000e+01, -5.977571882718e-15,  0.000000000000e+00,  1.201745245367e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.754300876375e-14,  0.000000000000e+00, -1.950445630968e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.750500000000e+01, -5.987481630649e-15,  0.000000000000e+00,  1.201735478827e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.757292139753e-14,  0.000000000000e+00, -1.944436929157e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.751000000000e+01, -5.979423093957e-15,  0.000000000000e+00,  1.201725710601e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.760285363292e-14,  0.000000000000e+00, -1.938428276183e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.751500000000e+01, -5.989332863637e-15,  0.000000000000e+00,  1.201715940695e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.763277552281e-14,  0.000000000000e+00, -1.932419672054e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.752000000000e+01, -5.981274309326e-15,  0.000000000000e+00,  1.201706169112e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.766271701436e-14,  0.000000000000e+00, -1.926411116779e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.752500000000e+01, -5.985194647001e-15,  0.000000000000e+00,  1.201696395859e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.769264816038e-14,  0.000000000000e+00, -1.920402610365e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.753000000000e+01, -5.977136075170e-15,  0.000000000000e+00,  1.201686620939e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.772256896083e-14,  0.000000000000e+00, -1.914394152823e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.753500000000e+01, -5.987045887986e-15,  0.000000000000e+00,  1.201676844359e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.775247941573e-14,  0.000000000000e+00, -1.908385744159e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.754000000000e+01, -5.978987298733e-15,  0.000000000000e+00,  1.201667066122e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.778240947238e-14,  0.000000000000e+00, -1.902377384382e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.754500000000e+01, -5.988897132934e-15,  0.000000000000e+00,  1.201657286234e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.781232918345e-14,  0.000000000000e+00, -1.896369073500e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.755000000000e+01, -5.980838526357e-15,  0.000000000000e+00,  1.201647504700e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.784226849631e-14,  0.000000000000e+00, -1.890360811522e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.755500000000e+01, -5.984758889469e-15,  0.000000000000e+00,  1.201637721524e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.787219746358e-14,  0.000000000000e+00, -1.884352598456e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.756000000000e+01, -5.976700265664e-15,  0.000000000000e+00,  1.201627936711e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.790211608521e-14,  0.000000000000e+00, -1.878344434310e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.756500000000e+01, -5.986610142280e-15,  0.000000000000e+00,  1.201618150267e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.793202436122e-14,  0.000000000000e+00, -1.872336319092e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.757000000000e+01, -5.978551501345e-15,  0.000000000000e+00,  1.201608362196e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.796195223911e-14,  0.000000000000e+00, -1.866328252810e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.757500000000e+01, -5.988461398989e-15,  0.000000000000e+00,  1.201598572503e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.799186977135e-14,  0.000000000000e+00, -1.860320235472e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.758000000000e+01, -5.980402741020e-15,  0.000000000000e+00,  1.201588781193e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.802180690551e-14,  0.000000000000e+00, -1.854312267087e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.758500000000e+01, -5.984323129142e-15,  0.000000000000e+00,  1.201578988270e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.805173369401e-14,  0.000000000000e+00, -1.848304347663e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.759000000000e+01, -5.988243521391e-15,  0.000000000000e+00,  1.201569193740e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.808168008447e-14,  0.000000000000e+00, -1.842296477207e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.759500000000e+01, -5.980184838050e-15,  0.000000000000e+00,  1.201559397607e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.811161612922e-14,  0.000000000000e+00, -1.836288655728e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.760000000000e+01, -5.984105238520e-15,  0.000000000000e+00,  1.201549599875e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.814154182828e-14,  0.000000000000e+00, -1.830280883234e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.760500000000e+01, -5.988025643082e-15,  0.000000000000e+00,  1.201539800551e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.817148712937e-14,  0.000000000000e+00, -1.824273159732e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.761000000000e+01, -5.979966934583e-15,  0.000000000000e+00,  1.201529999637e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.820142208471e-14,  0.000000000000e+00, -1.818265485231e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.761500000000e+01, -5.983887347296e-15,  0.000000000000e+00,  1.201520197140e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.823134669433e-14,  0.000000000000e+00, -1.812257859739e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.762000000000e+01, -5.987807764068e-15,  0.000000000000e+00,  1.201510393064e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.826129090604e-14,  0.000000000000e+00, -1.806250283262e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.762500000000e+01, -5.979749030622e-15,  0.000000000000e+00,  1.201500587414e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.829122477198e-14,  0.000000000000e+00, -1.800242755811e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.763000000000e+01, -5.983669455476e-15,  0.000000000000e+00,  1.201490780193e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.832114829215e-14,  0.000000000000e+00, -1.794235277391e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.763500000000e+01, -5.987589884354e-15,  0.000000000000e+00,  1.201480971408e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.835109141448e-14,  0.000000000000e+00, -1.788227848011e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.764000000000e+01, -5.979531126172e-15,  0.000000000000e+00,  1.201471161062e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.838102419100e-14,  0.000000000000e+00, -1.782220467679e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.764500000000e+01, -5.983451563064e-15,  0.000000000000e+00,  1.201461349161e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.841094662173e-14,  0.000000000000e+00, -1.776213136403e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.765000000000e+01, -5.987372003947e-15,  0.000000000000e+00,  1.201451535708e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.844088865467e-14,  0.000000000000e+00, -1.770205854190e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.765500000000e+01, -5.979313221236e-15,  0.000000000000e+00,  1.201441720709e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.847082034177e-14,  0.000000000000e+00, -1.764198621049e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.766000000000e+01, -5.983233670066e-15,  0.000000000000e+00,  1.201431904168e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.850074168305e-14,  0.000000000000e+00, -1.758191436986e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.766500000000e+01, -5.987154122852e-15,  0.000000000000e+00,  1.201422086090e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.853068262660e-14,  0.000000000000e+00, -1.752184302010e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.767000000000e+01, -5.979095315821e-15,  0.000000000000e+00,  1.201412266480e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.856061322428e-14,  0.000000000000e+00, -1.746177216128e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.767500000000e+01, -5.983015776486e-15,  0.000000000000e+00,  1.201402445341e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.859053347611e-14,  0.000000000000e+00, -1.740170179347e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.768000000000e+01, -5.986936241075e-15,  0.000000000000e+00,  1.201392622679e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.862047333027e-14,  0.000000000000e+00, -1.734163191677e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.768500000000e+01, -5.978877409928e-15,  0.000000000000e+00,  1.201382798498e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.865040283852e-14,  0.000000000000e+00, -1.728156253123e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.769000000000e+01, -5.982797882330e-15,  0.000000000000e+00,  1.201372972803e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.868032200090e-14,  0.000000000000e+00, -1.722149363694e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.769500000000e+01, -5.986718358622e-15,  0.000000000000e+00,  1.201363145598e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.871026076566e-14,  0.000000000000e+00, -1.716142523398e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.770000000000e+01, -5.978659503564e-15,  0.000000000000e+00,  1.201353316888e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.874018918448e-14,  0.000000000000e+00, -1.710135732241e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.770500000000e+01, -5.982579987602e-15,  0.000000000000e+00,  1.201343486677e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.877010725740e-14,  0.000000000000e+00, -1.704128990231e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.771000000000e+01, -5.986500475498e-15,  0.000000000000e+00,  1.201333654969e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.880004493276e-14,  0.000000000000e+00, -1.698122297376e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.771500000000e+01, -5.978441596730e-15,  0.000000000000e+00,  1.201323821770e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.882997226216e-14,  0.000000000000e+00, -1.692115653684e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.772000000000e+01, -5.982362092308e-15,  0.000000000000e+00,  1.201313987084e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.885988924561e-14,  0.000000000000e+00, -1.686109059161e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.772500000000e+01, -5.986282591710e-15,  0.000000000000e+00,  1.201304150915e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.888982583156e-14,  0.000000000000e+00, -1.680102513816e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.773000000000e+01, -5.978223689433e-15,  0.000000000000e+00,  1.201294313267e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.891975207153e-14,  0.000000000000e+00, -1.674096017655e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.773500000000e+01, -5.982144196452e-15,  0.000000000000e+00,  1.201284474146e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.894966796552e-14,  0.000000000000e+00, -1.668089570685e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.774000000000e+01, -5.986064707262e-15,  0.000000000000e+00,  1.201274633555e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.897960346207e-14,  0.000000000000e+00, -1.662083172916e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.774500000000e+01, -5.978005781676e-15,  0.000000000000e+00,  1.201264791499e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.900952861259e-14,  0.000000000000e+00, -1.656076824352e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.775000000000e+01, -5.981926300038e-15,  0.000000000000e+00,  1.201254947983e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.903944341711e-14,  0.000000000000e+00, -1.650070525003e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.775500000000e+01, -5.985846822161e-15,  0.000000000000e+00,  1.201245103010e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.906937782425e-14,  0.000000000000e+00, -1.644064274875e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
